season,game_id,l2m_events,incorrect_events,mean_sori,max_sori,top_decile_event_sori
2022-23,0022200778,24,1,0.10089807609192399,0.3415185960643167,0.32330409268757226
2022-23,0022201055,9,1,0.10076426793514863,0.3415185960643167,0.292946587059665
2024-25,0022400878,11,0,0.10073187435909983,0.3415185960643167,0.3415185960643167
2021-22,0022100261,24,2,0.09974721626510519,0.3415185960643167,0.32330409268757226
2022-23,0022200703,16,0,0.09942632142346103,0.3415185960643167,0.25004982829187505
2021-22,0022101160,11,1,0.09844577653094765,0.3415185960643167,0.28080358480850204
2022-23,0022200517,10,0,0.09784876376703865,0.3415185960643167,0.19273061600907754
2020-21,0022000065,12,1,0.09649915343657216,0.3415185960643167,0.3148925601310837
2024-25,0022400109,9,1,0.09648863903373692,0.3415185960643167,0.2092626137929931
2022-23,0022200116,17,3,0.09552614120850245,0.3415185960643167,0.3050895893108279
2020-21,0022000962,13,3,0.0946570163670901,0.3415185960643167,0.28527060347229555
2022-23,0022201167,24,2,0.0942069172274903,0.3415185960643167,0.2875733772354248
2021-22,0022100046,14,4,0.09416219473510498,0.3415185960643167,0.26782164682264514
2020-21,0022000809,18,1,0.09415195400126719,0.3415185960643167,0.23515172327980374
2023-24,0022300908,14,1,0.09363848232228411,0.3415185960643167,0.2616404882646176
2021-22,0022100735,11,0,0.0934890707211724,0.3415185960643167,0.3415185960643167
2020-21,0022000415,14,4,0.09346933793114663,0.3415185960643167,0.27794692203613125
2023-24,0022301198,13,1,0.0934361613425024,0.3415185960643167,0.24126624691272025
2021-22,0022101153,8,0,0.092544604886654,0.3415185960643167,0.14465062199224193
2024-25,0022400547,10,1,0.09157360399445114,0.3415185960643167,0.24298926573818347
2019-20,0021900822,20,4,0.09146567867314648,0.3415185960643167,0.3415185960643167
2020-21,0022000503,23,4,0.09127059854406294,0.3415185960643167,0.25698310784040385
2022-23,0022200574,14,0,0.09106779720735021,0.3415185960643167,0.21464609929721465
2023-24,0022300784,16,1,0.09094253450486588,0.3415185960643167,0.2399112888059915
2023-24,0022300846,41,0,0.09067539463392596,0.3415185960643167,0.28080358480850204
2020-21,0022000853,14,1,0.09022758311844091,0.3415185960643167,0.21863085531805784
2022-23,0022200497,20,1,0.08988476577356823,0.3415185960643167,0.3415185960643167
2020-21,0022000548,23,2,0.08952476036523228,0.3415185960643167,0.3021269372361061
2022-23,0022200008,26,3,0.08934990254178624,0.3415185960643167,0.25160989801616374
2024-25,0022400108,15,3,0.08934518571343193,0.3415185960643167,0.24325599707542084
2019-20,0021900203,23,2,0.08884704733542374,0.3415185960643167,0.3021269372361061
2023-24,0022300548,9,0,0.08871995508280586,0.3415185960643167,0.1285103085984517
2020-21,0022001064,15,1,0.0885137672609444,0.3415185960643167,0.2293533203298304
2018-19,0021801115,18,4,0.08848578793774382,0.3415185960643167,0.3415185960643167
2023-24,0022300687,11,1,0.08836583253748344,0.3415185960643167,0.17619861822516214
2024-25,0022400465,19,0,0.08831695011656741,0.3415185960643167,0.18552167693610888
2019-20,0021900164,16,1,0.08812424269217907,0.3415185960643167,0.23540122451979828
2023-24,0022300214,37,3,0.08799897142624552,0.3415185960643167,0.20747007023506067
2019-20,0021900224,23,2,0.08788521656153966,0.3415185960643167,0.18056479691094818
2022-23,0022201085,22,1,0.08769747505213486,0.3415185960643167,0.26889334632445316
2021-22,0022100626,12,0,0.08745863333579418,0.3415185960643167,0.31339459976830614
2020-21,0022001046,24,3,0.08739419630631466,0.3415185960643167,0.28080358480850204
2024-25,0022400942,16,1,0.08735561385165924,0.3415185960643167,0.24303944899378985
2021-22,0022101003,14,1,0.08714262514348796,0.3415185960643167,0.18956592065786945
2020-21,0022000660,8,1,0.0866973980246553,0.3415185960643167,0.1452293635289658
2019-20,0021900451,10,3,0.08668427854059009,0.3415185960643167,0.15862544299933126
2018-19,0021801195,12,0,0.08662406369570126,0.3415185960643167,0.17671986926489267
2024-25,0022400814,18,2,0.08659674902975863,0.3415185960643167,0.22579461157690864
2020-21,0022000004,8,1,0.08642154493182237,0.3415185960643167,0.14465062199224193
2024-25,0022400521,9,1,0.08633000066688962,0.3415185960643167,0.11718804459534432
2021-22,0022100928,18,2,0.08595485989166703,0.3415185960643167,0.15513634453168496
2021-22,0022100134,28,3,0.08549651306404,0.3415185960643167,0.28080358480850204
2022-23,0022200895,17,1,0.0854349897555033,0.3415185960643167,0.22334361957968454
2021-22,0022100114,13,3,0.08521854813774239,0.3415185960643167,0.1839929765198977
2023-24,0022300517,30,3,0.08514449105053885,0.3415185960643167,0.28080358480850204
2024-25,0022400869,12,0,0.08511641888116982,0.3415185960643167,0.09604825350805916
2020-21,0022000983,15,1,0.0849907771523378,0.3415185960643167,0.22902261088027392
2022-23,0022200160,18,4,0.08496679473633267,0.3415185960643167,0.15513634453168496
2021-22,0022100268,26,1,0.08493955030342765,0.3415185960643167,0.20838841639815103
2024-25,0022400399,10,1,0.08486814464232387,0.3415185960643167,0.12042774833930112
2021-22,0022100530,17,4,0.08451650348492509,0.3415185960643167,0.1807441303299392
2022-23,0022200983,14,1,0.0842704600132558,0.3415185960643167,0.16483022722191343
2022-23,0022200631,20,2,0.08425623187608995,0.3415185960643167,0.17968293957764156
2021-22,0022100343,23,3,0.08399757145959345,0.3415185960643167,0.24126624691272025
2019-20,0021900889,12,0,0.08392976430946887,0.3415185960643167,0.3110833808982507
2024-25,0022400393,12,2,0.08375642679335166,0.3415185960643167,0.15932398625260835
2021-22,0022100646,14,2,0.08369126811012854,0.3415185960643167,0.17606423503748755
2021-22,0022100203,18,4,0.08363388895711357,0.3415185960643167,0.18543328678883478
2021-22,0022101073,16,1,0.08360128820380941,0.3415185960643167,0.20131200139620894
2023-24,0022301140,33,1,0.08356480518247031,0.3415185960643167,0.21454531027954318
2023-24,0022300213,13,0,0.08354273128974234,0.3415185960643167,0.14441260732080569
2024-25,0022400546,23,2,0.08335901848380957,0.3415185960643167,0.13563439994644352
2018-19,0021800915,18,2,0.08309414842060507,0.3415185960643167,0.16955904783374925
2019-20,0021901232,22,3,0.08300535326344995,0.3415185960643167,0.15717898465981636
2024-25,0022401057,15,1,0.08286362535170154,0.3415185960643167,0.12948135077233053
2024-25,0022400208,11,0,0.08282971133812998,0.3415185960643167,0.07525823673198535
2022-23,0022201037,17,1,0.08238308109166487,0.3415185960643167,0.15858106051943338
2019-20,0021900222,16,1,0.08233009370018161,0.3415185960643167,0.20799001113794768
2022-23,0022200622,13,3,0.08230470523167352,0.3415185960643167,0.1245768463640401
2020-21,0022000720,23,2,0.08215142743855294,0.3415185960643167,0.25698310784040385
2021-22,0022100250,18,2,0.08200707442860135,0.3415185960643167,0.15513634453168496
2019-20,0021900738,10,1,0.08149632240295535,0.3415185960643167,0.08914672566172262
2019-20,0021900630,22,2,0.08145201191664264,0.3415185960643167,0.18677944858888362
2023-24,0022300445,22,1,0.0814315669341935,0.3415185960643167,0.15870663330191276
2020-21,0022000212,16,2,0.08133669936096759,0.3415185960643167,0.21869034732819698
2021-22,0022100544,15,0,0.08106298092563281,0.3415185960643167,0.15842138425790958
2021-22,0022100271,10,1,0.08098464188922427,0.3415185960643167,0.1527318395827593
2020-21,0022000824,16,0,0.08086767749802352,0.3415185960643167,0.20131200139620894
2021-22,0022100976,12,0,0.08083160491261619,0.3415185960643167,0.13746038704830543
2023-24,0022300966,11,0,0.08079709995846365,0.3415185960643167,0.07525823673198535
2020-21,0022000596,23,3,0.0805207683990875,0.3415185960643167,0.1417571336578625
2021-22,0022100297,20,2,0.080331367801243,0.3415185960643167,0.09245284745280108
2023-24,0022300871,21,3,0.08028278810549008,0.3415185960643167,0.14456030192326297
2020-21,0022000019,21,5,0.08024698044373271,0.3415185960643167,0.1292838529752798
2022-23,0022200026,20,1,0.08023385144709781,0.3415185960643167,0.16425613133736863
2024-25,0022401192,12,0,0.07988605657821064,0.3415185960643167,0.06110540672810116
2021-22,0022100266,12,2,0.07981836322329582,0.3415185960643167,0.1530569036444082
2020-21,0022000933,17,1,0.07950863574015209,0.3415185960643167,0.15699828965034807
2018-19,0021801189,21,1,0.07948641034788587,0.3415185960643167,0.070982497939903
2022-23,0022200974,22,2,0.07934359481183649,0.3415185960643167,0.16138918602315297
2020-21,0022001028,14,1,0.07927503287618552,0.3415185960643167,0.21489413138438201
2024-25,0022400953,27,1,0.07917654790164093,0.3415185960643167,0.09586209859207726
2024-25,0022400655,10,1,0.0791577539199989,0.3415185960643167,0.08840262940022052
2021-22,0022101053,17,1,0.07914481277401814,0.3415185960643167,0.16869914845230172
2020-21,0022000858,10,0,0.0791024261705108,0.3415185960643167,0.08914672566172262
2024-25,0022400119,38,2,0.07898881892244988,0.3415185960643167,0.10737441816686857
2023-24,0022300521,31,3,0.07896242643109269,0.3415185960643167,0.14456030192326297
2021-22,0022100337,16,2,0.07880492737627728,0.3415185960643167,0.11847971834999801
2023-24,0022300926,19,0,0.07870233273015928,0.3415185960643167,0.11718804459534407
2019-20,0021901288,29,0,0.07866902264130779,0.3415185960643167,0.11718804459534407
2021-22,0022100885,33,5,0.0785533330681765,0.3415185960643167,0.1306998888850075
2021-22,0022100194,9,1,0.07852592846408735,0.3415185960643167,0.11652662569623135
2024-25,0022400484,18,1,0.07845383187290672,0.3415185960643167,0.1369218411549405
2022-23,0022200018,16,4,0.0784048543007718,0.3415185960643167,0.16894990909658641
2021-22,0022100946,16,0,0.07839666804996642,0.3415185960643167,0.1709544957683016
2021-22,0022100710,9,0,0.07838073501752002,0.3415185960643167,0.11652662569623135
2022-23,0022201220,21,3,0.07828085763892105,0.3415185960643167,0.15858106051943338
2023-24,0022300432,13,2,0.07820914928192212,0.3415185960643167,0.14441260732080569
2023-24,0022300164,25,2,0.07817025928656081,0.3415185960643167,0.23316263087230565
2024-25,0022400329,14,1,0.07803706580721957,0.3415185960643167,0.11939025810296208
2021-22,0022100987,18,2,0.07801561176940042,0.3415185960643167,0.1724071332467111
2019-20,0021900043,20,1,0.07796049154193359,0.3415185960643167,0.0891467256617231
2024-25,0022400223,16,1,0.07794355493684454,0.3415185960643167,0.1253300222183704
2020-21,0022001026,21,1,0.07764941231827123,0.3415185960643167,0.07446142621157864
2019-20,0021900400,21,2,0.07760347990114251,0.3415185960643167,0.07525823673198535
2023-24,0022300765,14,1,0.07758751287435418,0.3415185960643167,0.11489637701462947
2023-24,0022300610,26,10,0.07755275682986522,0.3415185960643167,0.14456030192326297
2023-24,0022300744,14,0,0.07751254922626197,0.3415185960643167,0.12376968236587976
2022-23,0022200258,19,5,0.07746764878651553,0.3415185960643167,0.11718804459534407
2024-25,0022401063,14,0,0.07744941797337894,0.3415185960643167,0.11514440910179684
2021-22,0022100933,38,2,0.07740820806534043,0.3415185960643167,0.1974319154201586
2020-21,0022001015,16,2,0.07738829353321247,0.3415185960643167,0.1484102188767338
2024-25,0022401036,11,1,0.07729676593991155,0.3415185960643167,0.060278633104209944
2019-20,0021900248,18,0,0.07709672453415589,0.3415185960643167,0.14465062199224218
2020-21,0022000520,18,0,0.07706598689555139,0.3415185960643167,0.14522936352896604
2019-20,0021900779,21,2,0.0770658051882438,0.3415185960643167,0.06110540672810116
2021-22,0022100882,16,3,0.07706062330128663,0.3415185960643167,0.15397707576609646
2022-23,0022201051,21,2,0.07700543100859643,0.3415185960643167,0.07525823673198535
2022-23,0022200691,13,3,0.07699677644146247,0.3415185960643167,0.1306998888850075
2023-24,0022300075,13,1,0.07690714300142144,0.3415185960643167,0.09499628097772957
2021-22,0022100789,11,0,0.07690507955745597,0.3415185960643167,0.14456030192326297
2019-20,0021900185,17,2,0.07682375100340144,0.3415185960643167,0.17327068246258748
2024-25,0022400648,16,2,0.07675114815329691,0.3415185960643167,0.10990926932762415
2024-25,0022400800,10,0,0.07670852993806623,0.3415185960643167,0.08840262940022052
2021-22,0022100845,10,0,0.0766458711786115,0.3415185960643167,0.08914672566172262
2020-21,0022000863,10,0,0.07657052482618902,0.3415185960643167,0.08840262940022052
2023-24,0022300562,26,1,0.07649715581877212,0.3415185960643167,0.10142250307448356
2022-23,0022200672,28,0,0.07649656751960512,0.3415185960643167,0.14073923330532476
2020-21,0022001059,10,1,0.0764325197143118,0.3415185960643167,0.08840262940022052
2020-21,0022000890,14,0,0.07634400245865143,0.3415185960643167,0.11952383336471452
2023-24,0022300007,46,2,0.07631859012877996,0.3415185960643167,0.12572842747857374
2024-25,0022400505,11,0,0.07623287045867928,0.3415185960643167,0.08311689532959245
2020-21,0022000531,11,2,0.07617289824168473,0.3415185960643167,0.09586209859207726
2019-20,0021900122,21,1,0.07607061096343283,0.3415185960643167,0.06110540672810116
2023-24,0022300983,17,0,0.07595278433226905,0.3415185960643167,0.15141666114116206
2021-22,0022100336,20,1,0.07593859741375371,0.3415185960643167,0.11435624721372
2022-23,0022201194,16,1,0.07589851296201186,0.3415185960643167,0.1500025907578385
2024-25,0022400187,22,1,0.07584887857876385,0.3415185960643167,0.1617011999680107
2021-22,0022100875,22,0,0.07576876661134502,0.3415185960643167,0.13613213504135785
2021-22,0022100967,54,6,0.07564273882961732,0.3415185960643167,0.1625341038057109
2020-21,0022000762,15,2,0.0755791318850087,0.3415185960643167,0.11084763439564173
2021-22,0022100102,16,3,0.07551787677719533,0.3415185960643167,0.1272215795557553
2024-25,0022400819,18,2,0.07550678066467319,0.3415185960643167,0.13559696389190043
2022-23,0022200166,29,3,0.07542558926062012,0.3415185960643167,0.11490227759020119
2023-24,0022300644,11,0,0.07536522543024135,0.3415185960643167,0.06110540672810116
2019-20,0021900021,11,0,0.07534032302340754,0.3415185960643167,0.08311689532959245
2022-23,0022201113,13,0,0.0753261174592035,0.3415185960643167,0.16370846314713763
2023-24,0022301153,12,2,0.07532362692828948,0.3415185960643167,0.07384295373159694
2022-23,0022200692,18,2,0.07529706070716632,0.3415185960643167,0.11144274889171583
2022-23,0022200973,17,2,0.0752185509143905,0.3415185960643167,0.14456030192326297
2023-24,0022300975,16,1,0.0751851240576568,0.3415185960643167,0.12533566369298532
2022-23,0022200364,12,1,0.07505740338360038,0.3415185960643167,0.07384295373159694
2021-22,0022100562,12,1,0.07498850558160944,0.3415185960643167,0.07376027636920782
2018-19,0021801067,21,0,0.07494204854372985,0.3415185960643167,0.07446142621157864
2022-23,0022200929,18,2,0.0748943890512988,0.3415185960643167,0.15513634453168496
2024-25,0022400576,16,0,0.07488863198825371,0.3415185960643167,0.07525823673198535
2022-23,0022200127,17,3,0.0748744177633465,0.3415185960643167,0.08349978147602212
2021-22,0022100173,16,4,0.07484717749860109,0.3415185960643167,0.11847971834999801
2024-25,0022400229,14,1,0.07479417126783737,0.3415185960643167,0.07101238773082011
2023-24,0022300051,15,1,0.07468671619289395,0.3415185960643167,0.11264773130789954
2024-25,0022400209,17,0,0.07459885273315976,0.3415185960643167,0.09686848322930315
2021-22,0022100366,32,3,0.07456450000451409,0.3415185960643167,0.15589850779819317
2018-19,0021801114,23,3,0.0745173888297475,0.3415185960643167,0.06110540672810116
2021-22,0022100505,31,4,0.07451470292841987,0.3415185960643167,0.07446142621157864
2024-25,0022400896,10,0,0.07447998843039993,0.3415185960643167,0.08914672566172262
2021-22,0022101080,11,4,0.07447163640144651,0.3415185960643167,0.07446142621157864
2019-20,0021900957,30,1,0.07437527999424833,0.3415185960643167,0.09509564207127127
2022-23,0022200035,25,2,0.07426704534911081,0.3415185960643167,0.10316477322590253
2020-21,0022000201,10,1,0.07425930595613359,0.3415185960643167,0.08840262940022052
2021-22,0022100254,23,0,0.07421562797559618,0.3415185960643167,0.07446142621157864
2024-25,0022400354,16,3,0.07418680536469806,0.3415185960643167,0.11140330334805593
2020-21,0022000886,12,1,0.074176907205063,0.3415185960643167,0.06110540672810116
2023-24,0022300024,17,2,0.07411795902844116,0.3415185960643167,0.15107725363073232
2024-25,0022400894,21,2,0.07409269362616097,0.3415185960643167,0.07525823673198535
2023-24,0022300337,12,1,0.07403911160108113,0.3415185960643167,0.061022729365712035
2019-20,0021900236,22,1,0.07402617239389887,0.3415185960643167,0.06110540672810116
2020-21,0022000763,12,2,0.07398183644125476,0.3415185960643167,0.07356115317368732
2019-20,0021900226,18,3,0.07396636501150494,0.3415185960643167,0.14122197148452786
2023-24,0022300063,21,1,0.0739443192218301,0.3415185960643167,0.07525823673198535
2021-22,0022100230,13,0,0.07391967898956359,0.3415185960643167,0.07491882002032575
2022-23,0022200480,23,0,0.07389755794706203,0.3415185960643167,0.06110540672810116
2021-22,0022100241,19,1,0.07386187023505386,0.3415185960643167,0.11718804459534407
2019-20,0021900079,23,3,0.07382773887876967,0.3415185960643167,0.14158204132002886
2022-23,0022200152,22,3,0.07379833630703948,0.3415185960643167,0.07421030059727228
2022-23,0022200995,13,2,0.0737900300114705,0.3415185960643167,0.07107000388457009
2019-20,0021900260,18,3,0.07369714456085226,0.3415185960643167,0.12102270295401536
2020-21,0022000754,20,0,0.0736037768193369,0.3415185960643167,0.08233112827463947
2024-25,0022400773,29,0,0.07346136303670613,0.3415185960643167,0.08751539115960201
2018-19,0021801050,20,0,0.07330898695800535,0.3415185960643167,0.09509564207127127
2024-25,0022401109,14,1,0.0732418757262815,0.3415185960643167,0.07101238773082011
2023-24,0022300040,37,1,0.07322787520270796,0.3415185960643167,0.09686848322930305
2020-21,0022000330,25,2,0.07321747562312207,0.3415185960643167,0.10735488226979942
2022-23,0022200874,15,0,0.0731500723954283,0.3415185960643167,0.12146288267204684
2020-21,0022000862,11,3,0.07313865817393893,0.3415185960643167,0.06110540672810116
2018-19,0021801042,20,0,0.07312596819423356,0.3415185960643167,0.09428539633716909
2021-22,0022100028,14,2,0.07302004043883482,0.3415185960643167,0.07525823673198535
2023-24,0022300406,14,0,0.07300427190103889,0.3415185960643167,0.11939025810296208
2023-24,0022301046,21,0,0.0729895894111842,0.3415185960643167,0.1383039815476663
2020-21,0022000480,20,0,0.07295479496948074,0.3415185960643167,0.10116714319685283
2023-24,0022300868,17,1,0.072917862636553,0.3415185960643167,0.1156343893292561
2023-24,0022300409,18,2,0.07289935156607778,0.3415185960643167,0.09906712537741119
2020-21,0022000972,16,2,0.07286215170183888,0.3415185960643167,0.1046695886540587
2018-19,0021801180,27,2,0.07283426588593166,0.3415185960643167,0.11324980674132394
2023-24,0022301082,21,0,0.07280791970915831,0.3415185960643167,0.07525823673198535
2022-23,0022200911,15,1,0.07269665115419886,0.3415185960643167,0.11240685019807468
2020-21,0022000441,15,0,0.0725105003822303,0.3415185960643167,0.10349548267545891
2020-21,0022000987,21,2,0.0723889944610017,0.3415185960643167,0.07304895265612643
2018-19,0021800875,23,0,0.07238736170824563,0.3415185960643167,0.07179022231488315
2022-23,0022200646,24,2,0.0723755240229786,0.3415185960643167,0.09228998229088949
2024-25,0022400453,19,0,0.07234857102249982,0.3415185960643167,0.07779638576713346
2023-24,0022300578,16,1,0.07229393408823395,0.3415185960643167,0.11098991653611032
2024-25,0022400063,15,1,0.07226913001699573,0.3415185960643167,0.07525823673198535
2022-23,0022201050,30,1,0.07223989937957397,0.3415185960643167,0.13753657204211472
2023-24,0022300233,18,2,0.07217945555367285,0.3415185960643167,0.14465062199224218
2022-23,0022200697,13,2,0.07214271423129694,0.3415185960643167,0.07242767073120852
2020-21,0022000534,16,1,0.07206043406352627,0.3415185960643167,0.10241946751373646
2022-23,0022200506,20,1,0.0720093682960384,0.3415185960643167,0.07395145812107817
2023-24,0022300012,13,1,0.07197902319489449,0.3415185960643167,0.06110540672810116
2019-20,0021900015,14,1,0.07195518770196066,0.3415185960643167,0.07651344874914508
2020-21,0022000085,12,1,0.07192919381414632,0.3415185960643167,0.060278633104209944
2020-21,0022000688,13,2,0.07191542522382595,0.3415185960643167,0.06094005200332291
2024-25,0022400405,20,1,0.07187138437778373,0.3415185960643167,0.08687892207525146
2019-20,0021900274,10,0,0.0718027509642343,0.3415185960643167,0.08840262940022052
2024-25,0022400138,19,1,0.07179574550857794,0.3415185960643167,0.10438362344506821
2021-22,0022100759,18,3,0.0717503068750968,0.3415185960643167,0.08614187528664975
2021-22,0022100170,17,5,0.07171696489756568,0.3415185960643167,0.101343724024065
2020-21,0022000667,23,0,0.0716352152066978,0.3415185960643167,0.07446142621157864
2024-25,0022400826,28,0,0.07157435108248086,0.3415185960643167,0.09604885628936868
2024-25,0022400202,13,0,0.07155969057145863,0.3415185960643167,0.07525823673198535
2021-22,0022101128,22,2,0.07147973692096174,0.3415185960643167,0.06110540672810116
2022-23,0022200379,13,0,0.071160192778596,0.3415185960643167,0.06110540672810116
2024-25,0022401223,13,0,0.07113915461482599,0.3415185960643167,0.060278633104209944
2019-20,0021900423,15,0,0.0711269451937493,0.3415185960643167,0.1301613336263377
2020-21,0022000027,11,1,0.07108784806433227,0.3415185960643167,0.06110540672810116
2019-20,0021900652,30,4,0.0710845665027079,0.3415185960643167,0.06110540672810116
2019-20,0021900884,12,1,0.0708800462417612,0.3415185960643167,0.07223290116673958
2020-21,0022000684,11,0,0.07083692967910095,0.3415185960643167,0.06110540672810116
2024-25,0022400050,15,1,0.07079996180511437,0.3415185960643167,0.06959710473043167
2024-25,0022400498,22,1,0.07079949350620636,0.3415185960643167,0.13058412406570993
2024-25,0022400923,20,0,0.07078025675750331,0.3415185960643167,0.06945089624761745
2024-25,0022400388,12,1,0.0707575987929925,0.3415185960643167,0.060278633104209944
2024-25,0022400300,29,2,0.07075438637381272,0.3415185960643167,0.07474109597753684
2019-20,0021900596,13,1,0.07071452350135762,0.3415185960643167,0.060278633104209944
2022-23,0022200762,34,1,0.07064077697077349,0.3415185960643167,0.1133065821988506
2020-21,0022000528,18,1,0.0706029036621902,0.3415185960643167,0.09563337017721954
2020-21,0022000722,21,3,0.07055857123771317,0.3415185960643167,0.14456030192326297
2022-23,0022200780,25,2,0.07052049501582071,0.3415185960643167,0.1617011999680107
2020-21,0022000982,16,3,0.07047815893851,0.3415185960643167,0.06110540672810116
2022-23,0022200857,14,1,0.07038182604383796,0.3415185960643167,0.14142262268887662
2021-22,0022100716,22,4,0.07037531751292814,0.3415185960643167,0.15288719528857853
2022-23,0022201229,14,2,0.07036340307835341,0.3415185960643167,0.060278633104209944
2023-24,0022300257,14,0,0.07036340307835341,0.3415185960643167,0.060278633104209944
2023-24,0022300217,33,2,0.07031254324778849,0.3415185960643167,0.14853337969282404
2018-19,0021800872,12,1,0.0702932014296168,0.3415185960643167,0.06477887538485445
2020-21,0022000798,11,1,0.07027382781008075,0.3415185960643167,0.07356115317368732
2021-22,0022100915,28,4,0.07025221758895765,0.3415185960643167,0.06110540672810116
2021-22,0022100917,15,1,0.07019733580959794,0.3415185960643167,0.12113217322249036
2020-21,0022000923,19,3,0.07014305029631107,0.3415185960643167,0.14064415029065702
2022-23,0022201186,37,0,0.07013764504253293,0.3415185960643167,0.06676653872965481
2022-23,0022200519,28,2,0.07013185531960016,0.3415185960643167,0.06052666519137731
2021-22,0022100137,15,3,0.07000755958829347,0.3415185960643167,0.11959079900290046
2018-19,0021801064,19,1,0.06998688673183481,0.3415185960643167,0.08412404902751328
2022-23,0022200485,15,0,0.06991347667499048,0.3415185960643167,0.06077469727854467
2020-21,0022000604,10,0,0.06985755069028907,0.3415185960643167,0.08914672566172262
2022-23,0022200793,28,3,0.06985448867287969,0.3415185960643167,0.06484213066177702
2022-23,0022200887,31,2,0.06983942287941183,0.3415185960643167,0.06110540672810116
2024-25,0022400422,20,1,0.06983121908783992,0.3415185960643167,0.07085297210723451
2023-24,0022300948,29,0,0.0698009985123653,0.3415185960643167,0.10425002058627854
2020-21,0022000076,19,1,0.06974937370139414,0.3415185960643167,0.10902991886726389
2024-25,0022400404,13,0,0.06961789963199101,0.3415185960643167,0.06094005200332291
2018-19,0021801208,15,0,0.06959908167215904,0.3415185960643167,0.060278633104209944
2022-23,0022201131,28,1,0.06954491981272529,0.3415185960643167,0.10025508386821982
2024-25,0022401004,20,0,0.06951591007433808,0.3415185960643167,0.07525823673198535
2023-24,0022300636,15,1,0.06950707826424089,0.3415185960643167,0.060278633104209944
2019-20,0021901242,13,1,0.0694884898876897,0.3415185960643167,0.06110540672810116
2019-20,0021901260,20,2,0.0694128635984673,0.3415185960643167,0.07147654117707218
2023-24,0022300225,29,2,0.0693566320842092,0.3415185960643167,0.081224565376083
2023-24,0022300719,20,4,0.06928387886641334,0.3415185960643167,0.07604410259174607
2020-21,0022000602,16,0,0.06927528632479692,0.3415185960643167,0.0721111510288468
2021-22,0022100375,29,3,0.06926462330507671,0.3415185960643167,0.06393597272887798
2023-24,0022300065,34,2,0.06923120254876472,0.3415185960643167,0.07101238773082008
2023-24,0022300492,16,1,0.06908532049621856,0.3415185960643167,0.06110540672810116
2023-24,0022300443,20,2,0.06907441530284548,0.3415185960643167,0.08940919409318013
2019-20,0021900508,15,1,0.0688575737170431,0.3415185960643167,0.12625375029488273
2020-21,0022000345,20,0,0.06881061616424407,0.3415185960643167,0.06110540672810116
2020-21,0022000489,27,1,0.06879614185107502,0.3415185960643167,0.09586209859207726
2023-24,0022300814,17,0,0.0686970932815512,0.3415185960643167,0.06110540672810116
2023-24,0022300850,13,2,0.06869315067111721,0.3415185960643167,0.07242767073120852
2023-24,0022300360,14,0,0.06867301263582233,0.3415185960643167,0.06085737464093379
2022-23,0022200014,21,1,0.06867060553258654,0.3415185960643167,0.09586209859207726
2022-23,0022200604,15,2,0.06866649326815663,0.3415185960643167,0.10742455161984021
2021-22,0022100795,15,3,0.06856663434346832,0.3415185960643167,0.07431229988899592
2022-23,0022200124,26,3,0.06854648066386945,0.3415185960643167,0.06110540672810116
2020-21,0022000331,19,2,0.06845407123079059,0.3415185960643167,0.06393597272887798
2024-25,0022400064,22,0,0.06844281727629872,0.3415185960643167,0.07525823673198535
2023-24,0022301182,14,0,0.06841680721714835,0.3415185960643167,0.060278633104209944
2022-23,0022201039,32,5,0.06839251373811363,0.3415185960643167,0.09564416823942998
2021-22,0022100854,34,5,0.0683901433634739,0.3415185960643167,0.08543509103288441
2024-25,0022400233,25,2,0.06838895192073498,0.3415185960643167,0.12712401467360068
2022-23,0022200453,27,3,0.06834483515043253,0.3415185960643167,0.07525823673198535
2021-22,0022100771,18,2,0.06819866341087218,0.3415185960643167,0.06110540672810116
2020-21,0022000459,23,1,0.06817503435532872,0.3415185960643167,0.06477887538485445
2024-25,0022400762,42,3,0.06808245553524493,0.3415185960643167,0.06110540672810116
2023-24,0022301048,16,1,0.06804665190180328,0.3415185960643167,0.11098991653611032
2020-21,0022001012,22,3,0.06797225174429677,0.3415185960643167,0.06110540672810116
2021-22,0022101122,26,0,0.06789253163837256,0.3415185960643167,0.06818182173004325
2019-20,0021900303,50,3,0.0678867850325975,0.3415185960643167,0.06110540672810116
2022-23,0022200869,36,1,0.06772806327823734,0.3415185960643167,0.07415359469405589
2023-24,0022300054,16,1,0.06772706189735718,0.3415185960643167,0.06110540672810116
2020-21,0022000496,21,3,0.06772238448698309,0.3415185960643167,0.07525823673198535
2023-24,0022300196,18,2,0.06770485738630284,0.3415185960643167,0.08614187528664975
2022-23,0022200591,36,5,0.06769180209132206,0.3415185960643167,0.10678110913982583
2023-24,0022300171,20,0,0.0676917795601125,0.3415185960643167,0.1617011999680107
2022-23,0022200956,25,0,0.06767801448905746,0.3415185960643167,0.07525823673198535
2023-24,0022300686,16,1,0.06764547767452846,0.3415185960643167,0.060692019916155554
2020-21,0022000956,16,0,0.06763758589838878,0.3415185960643167,0.09478124303974488
2021-22,0022100911,13,2,0.06754087346898065,0.3415185960643167,0.06094005200332291
2024-25,0022400509,20,1,0.06751183760244504,0.3415185960643167,0.06252068972848959
2019-20,0021900095,33,1,0.06748542741794868,0.3415185960643167,0.06110540672810116
2022-23,0022200036,20,2,0.06747346860744145,0.3415185960643167,0.07525823673198535
