game_id,event_num,season,season_type,period,game_clock,description,original_ruling,final_ruling,overturned,crew_chief_id,challenging_team,event_msg_type,challenge_action_number,challenge_action_clock,challenge_action_person_id,resolution_method,challenged_action_number,challenged_period,challenged_clock,challenged_action_type,challenged_action_subtype,challenged_description,challenge_raw_type,taxonomy_category,taxonomy_label,mapping_note
0021900172,587,2019-20,Regular Season,4,PT04M38.00S,Instant Replay4th Period (10:13 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,587,PT04M38.00S,585,previous_same_clock,606,4,PT04M38.00S,Turnover,Out of Bounds Lost Ball Turnover,Harris Out of Bounds Lost Ball Turnover (P3.T15),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0021900173,380,2019-20,Regular Season,3,PT08M24.00S,Instant Replay3rd Period (11:59 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,380,PT08M24.00S,377,previous_same_clock,382,3,PT08M24.00S,Rebound,Unknown,Paschall REBOUND (Off:0 Def:7),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900185,523,2019-20,Regular Season,4,PT07M01.00S,Instant Replay4th Period (7:54 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1148.0,,,523,PT07M01.00S,520,person_id_action_number,520,4,PT07M01.00S,Foul,Shooting,Bertans S.FOUL (P2.T2) (J.Capers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900189,536,2019-20,Regular Season,3,PT00M00.30S,Instant Replay3rd Period (8:57 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,536,PT00M00.30S,530,person_id_action_number,530,3,PT00M00.30S,Foul,Shooting,Barrett S.FOUL (P2.PN) (C.Washington),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900190,473,2019-20,Regular Season,3,PT03M10.00S,Instant Replay3rd Period (9:16 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2715.0,,,473,PT03M10.00S,471,previous_play,470,3,PT03M22.00S,Rebound,Unknown,J. Holiday REBOUND (Off:0 Def:3),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900195,289,2019-20,Regular Season,2,PT04M39.00S,Instant Replay2nd Period (9:54 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628953.0,,,289,PT04M39.00S,285,previous_same_clock,292,2,PT04M39.00S,Rebound,Unknown,Celtics Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900197,676,2019-20,Regular Season,4,PT00M07.30S,Instant Replay4th Period (12:58 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202053.0,,,676,PT00M07.30S,673,previous_play,672,4,PT00M09.00S,Rebound,Unknown,Gallinari REBOUND (Off:1 Def:4),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900198,335,2019-20,Regular Season,2,PT02M07.00S,Instant Replay2nd Period (9:04 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1627541.0,,,335,PT02M07.00S,332,person_id_action_number,332,2,PT02M07.00S,Foul,Shooting,Cauley-Stein S.FOUL (P1.PN) (N.Sago),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900200,362,2019-20,Regular Season,3,PT08M32.00S,Instant Replay3rd Period (11:26 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,362,PT08M32.00S,358,previous_same_clock,357,3,PT08M32.00S,Rebound,Unknown,Suns Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900205,630,2019-20,Regular Season,4,PT04M02.00S,Instant Replay4th Period (9:45 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,630,PT04M02.00S,627,previous_same_clock,626,4,PT04M02.00S,Rebound,Unknown,NETS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900207,411,2019-20,Regular Season,3,PT06M15.00S,Instant Replay3rd Period (9:02 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2534.0,,,411,PT06M15.00S,408,previous_same_clock,407,3,PT06M15.00S,Rebound,Unknown,Magic Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900208,317,2019-20,Regular Season,2,PT01M58.00S,Instant Replay2nd Period (8:43 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2530.0,,,317,PT01M58.00S,314,previous_play,313,2,PT02M14.00S,Rebound,Unknown,Porzingis REBOUND (Off:1 Def:8),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900220,274,2019-20,Regular Season,2,PT04M26.00S,Instant Replay2nd Period (8:53 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2530.0,,,274,PT04M26.00S,272,previous_same_clock,271,2,PT04M26.00S,Rebound,Unknown,THUNDER Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900221,349,2019-20,Regular Season,3,PT08M35.00S,Instant Replay3rd Period (9:55 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1626300.0,,,349,PT08M35.00S,345,previous_same_clock,350,3,PT08M35.00S,Rebound,Unknown,Garland REBOUND (Off:0 Def:1),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900223,636,2019-20,Regular Season,4,PT00M04.10S,Instant Replay4th Period (11:22 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,636,PT00M04.10S,0,previous_same_clock,648,4,PT00M04.10S,Rebound,Unknown,JAZZ Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900226,478,2019-20,Regular Season,3,PT00M37.60S,Instant Replay3rd Period (8:47 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201245.0,,,478,PT00M37.60S,509,previous_play,474,3,PT00M49.60S,Made Shot,Jump Shot,Williams 3PT Jump Shot (11 PTS) (Rozier 4 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0021900229,622,2019-20,Regular Season,4,PT02M24.00S,Instant Replay4th Period (9:43 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1148.0,,,622,PT02M24.00S,619,person_id_action_number,619,4,PT02M24.00S,Foul,Shooting,Randle S.FOUL (P4.T3) (J.Capers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900234,558,2019-20,Regular Season,4,PT07M55.00S,Instant Replay4th Period (11:02 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201638.0,,,558,PT07M55.00S,555,previous_same_clock,601,4,PT07M55.00S,Rebound,Unknown,Pelicans Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900235,421,2019-20,Regular Season,3,PT10M04.00S,Instant Replay3rd Period (5:00 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,421,PT10M04.00S,418,person_id_action_number,418,3,PT10M04.00S,Foul,Loose Ball,House Jr. L.B.FOUL (P3.T1) (S.Wright),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0021900236,603,2019-20,Regular Season,4,PT04M54.00S,Instant Replay4th Period (8:12 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,603,PT04M54.00S,600,previous_same_clock,616,4,PT04M54.00S,Rebound,Unknown,Nets Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900241,576,2019-20,Regular Season,4,PT06M03.00S,Instant Replay4th Period (9:03 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202027.0,,,576,PT06M03.00S,574,person_id_action_number,574,4,PT06M03.00S,Foul,Offensive,Fultz OFF.Foul (P2) (T.Ford),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900243,586,2019-20,Regular Season,4,PT11M25.00S,Instant Replay4th Period (9:31 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203592.0,,,586,PT11M25.00S,582,previous_same_clock,587,4,PT11M25.00S,Turnover,Lost Ball,Hunter Lost Ball Turnover (P3.T15),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0021900244,343,2019-20,Regular Season,3,PT09M25.00S,Instant Replay3rd Period (8:52 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2529.0,,,343,PT09M25.00S,340,person_id_action_number,340,3,PT09M25.00S,Foul,Shooting,Wanamaker S.FOUL (P4.T1) (M.Myers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900246,288,2019-20,Regular Season,2,PT04M23.00S,Instant Replay2nd Period (8:29 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,288,PT04M23.00S,285,person_id_action_number,285,2,PT04M23.00S,Foul,Offensive,Simmons OFF.Foul (P1) (J.Goble),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900247,26,2019-20,Regular Season,1,PT10M00.00S,Instant Replay1st Period (8:15 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,26,PT10M00.00S,22,person_id_action_number,22,1,PT10M00.00S,Foul,Shooting,Hood S.FOUL (P2.T2) (J.Sterling),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900253,524,2019-20,Regular Season,4,PT09M23.00S,Instant Replay4th Period (9:08 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,524,PT09M23.00S,521,person_id_action_number,521,4,PT09M23.00S,Foul,Offensive,Claxton OFF.Foul (P2) (J.Capers),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900253,534,2019-20,Regular Season,4,PT08M56.00S,Instant Replay4th Period (9:13 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,534,PT08M56.00S,530,previous_same_clock,529,4,PT08M56.00S,Rebound,Unknown,Nets Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900257,399,2019-20,Regular Season,3,PT07M25.00S,Instant Replay3rd Period (8:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,399,PT07M25.00S,395,previous_play,394,3,PT07M33.00S,Rebound,Unknown,Simmons REBOUND (Off:1 Def:7),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900257,620,2019-20,Regular Season,4,PT01M16.00S,Instant Replay4th Period (9:13 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,620,PT01M16.00S,617,previous_play,614,4,PT01M27.00S,Foul,Loose Ball,Thybulle L.B.FOUL (P3.T2) (N.Buchert),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0021900260,628,2019-20,Regular Season,4,PT07M01.00S,Instant Replay4th Period (10:06 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201640.0,,,628,PT07M01.00S,626,previous_play,625,4,PT07M03.00S,Rebound,Unknown,S. Hill REBOUND (Off:0 Def:5),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900262,586,2019-20,Regular Season,4,PT08M08.00S,Instant Replay4th Period (10:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2530.0,,,586,PT08M08.00S,583,person_id_action_number,583,4,PT08M08.00S,Foul,Offensive Charge,Towns Offensive Charge Foul (P5.T1) (N.Green),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900263,249,2019-20,Regular Season,2,PT05M44.00S,Instant Replay2nd Period (9:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,249,PT05M44.00S,242,previous_play,241,2,PT05M53.00S,Made Shot,Step Back Jump shot,Rubio 12' Step Back Jump Shot (7 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0021900267,370,2019-20,Regular Season,3,PT08M56.00S,Instant Replay3rd Period (1:23 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201638.0,,,370,PT08M56.00S,366,previous_same_clock,382,3,PT08M56.00S,Rebound,Unknown,NETS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900267,609,2019-20,Regular Season,4,PT05M42.00S,Instant Replay4th Period (2:05 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,201638.0,,,609,PT05M42.00S,604,person_id_action_number,604,4,PT05M42.00S,Foul,Offensive,Williams OFF.Foul (P1) (J.DeRosa),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900269,236,2019-20,Regular Season,2,PT07M53.00S,Instant Replay2nd Period (7:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2530.0,,,236,PT07M53.00S,235,previous_same_clock,229,2,PT07M53.00S,Rebound,Unknown,Raptors Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900271,21,2019-20,Regular Season,1,PT10M50.00S,Instant Replay1st Period (7:48 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,21,PT10M50.00S,17,previous_play,26,1,PT11M00.00S,Foul,Personal,Morris Sr. P.FOUL (P1.T1) (J.Goldenberg),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900277,363,2019-20,Regular Season,3,PT10M28.00S,Instant Replay3rd Period (10:26 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,363,PT10M28.00S,375,previous_play,360,3,PT10M44.00S,Made Shot,Running Layup Shot,Rubio 1' Running Layup (8 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0021900278,673,2019-20,Regular Season,4,PT00M54.60S,Instant Replay4th Period (12:25 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2148.0,,,673,PT00M54.60S,670,person_id_action_number,670,4,PT00M54.60S,Foul,Shooting,McCollum S.FOUL (P3.T4) (C.Kirkland),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900279,548,2019-20,Regular Season,4,PT09M15.00S,Instant Replay4th Period (12:28 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,201246.0,,,548,PT09M15.00S,544,person_id_action_number,544,4,PT09M15.00S,Foul,Shooting,Wagner S.FOUL (P4.T3) (P.Ransom),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0021900281,594,2019-20,Regular Season,4,PT03M20.00S,Instant Replay4th Period (9:11 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,594,PT03M20.00S,591,previous_play,589,4,PT03M33.00S,Rebound,Unknown,Harris REBOUND (Off:0 Def:3),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900285,666,2019-20,Regular Season,4,PT01M09.00S,Instant Replay4th Period (5:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628953.0,,,666,PT01M09.00S,663,previous_same_clock,662,4,PT01M09.00S,Made Shot,Layup Shot,Randle 2' Layup (25 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0021900288,204,2019-20,Regular Season,2,PT08M20.00S,Instant Replay2nd Period (5:48 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,204,PT08M20.00S,201,previous_same_clock,221,2,PT08M20.00S,Rebound,Unknown,Wood REBOUND (Off:0 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0021900288,245,2019-20,Regular Season,2,PT05M12.00S,Instant Replay2nd Period (5:57 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,245,PT05M12.00S,243,previous_same_clock,260,2,PT05M12.00S,Rebound,Unknown,PISTONS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
